#Fields:
#1:ID
#2:m_obs up.res
#3:err_m_obs up.res
#4:m_obs g.res
#5:err_m_obs g.res
#6:m_obs r.res
#7:err_m_obs r.res
#8:m_obs i.res
#9:err_m_obs i.res
#10:m_obs z.res
#11:err_m_obs z.res
#12:m_obs y.res
#13:err_m_obs y.res
#14:m_obs 4400.res
#15:err_m_obs 4400.res
#16:m_obs 4500.res
#17:err_m_obs 4500.res
#18:m_obs 4600.res
#19:err_m_obs 4600.res
#20:m_obs 4700.res
#21:err_m_obs 4700.res
#22:m_obs 4800.res
#23:err_m_obs 4800.res
#24:m_obs 4900.res
#25:err_m_obs 4900.res
#26:m_obs 5000.res
#27:err_m_obs 5000.res
#28:m_obs 5100.res
#29:err_m_obs 5100.res
#30:m_obs 5200.res
#31:err_m_obs 5200.res
#32:m_obs 5300.res
#33:err_m_obs 5300.res
#34:m_obs 5400.res
#35:err_m_obs 5400.res
#36:m_obs 5500.res
#37:err_m_obs 5500.res
#38:m_obs 5600.res
#39:err_m_obs 5600.res
#40:m_obs 5700.res
#41:err_m_obs 5700.res
#42:m_obs 5800.res
#43:err_m_obs 5800.res
#44:m_obs 5900.res
#45:err_m_obs 5900.res
#46:m_obs 6000.res
#47:err_m_obs 6000.res
#48:m_obs 6100.res
#49:err_m_obs 6100.res
#50:m_obs 6200.res
#51:err_m_obs 6200.res
#52:m_obs 6300.res
#53:err_m_obs 6300.res
#54:m_obs 6400.res
#55:err_m_obs 6400.res
#56:m_obs 6500.res
#57:err_m_obs 6500.res
#58:m_obs 6600.res
#59:err_m_obs 6600.res
#60:m_obs 6700.res
#61:err_m_obs 6700.res
#62:m_obs 6800.res
#63:err_m_obs 6800.res
#64:m_obs 6900.res
#65:err_m_obs 6900.res
#66:m_obs 7000.res
#67:err_m_obs 7000.res
#68:m_obs 7100.res
#69:err_m_obs 7100.res
#70:m_obs 7200.res
#71:err_m_obs 7200.res
#72:m_obs 7300.res
#73:err_m_obs 7300.res
#74:m_obs 7400.res
#75:err_m_obs 7400.res
#76:m_obs 7500.res
#77:err_m_obs 7500.res
#78:m_obs 7600.res
#79:err_m_obs 7600.res
#80:m_obs 7700.res
#81:err_m_obs 7700.res
#82:m_obs 7800.res
#83:err_m_obs 7800.res
#84:m_obs 7900.res
#85:err_m_obs 7900.res
#86:m_obs 8000.res
#87:err_m_obs 8000.res
#88:m_obs 8100.res
#89:err_m_obs 8100.res
#90:m_obs 8200.res
#91:err_m_obs 8200.res
#92:m_obs 8300.res
#93:err_m_obs 8300.res
#94:m_obs 8400.res
#95:err_m_obs 8400.res
#96:m_obs 8500.res
#97:err_m_obs 8500.res
#98:z_true
#99:m_obs prior
#100:template
#101:E(B-V)
#102:Mr
45  23.0962 1.2117 25.4374 0.4323 24.0502 0.1879 22.9277 0.0936 21.9009 0.0998 22.0675 0.1690 27.1785 1.0555 25.0846 1.0308 25.3157 1.0030 25.2366 0.9746 24.9678 0.9429 24.1483 0.9080 23.5951 0.8686 24.0859 0.8360 24.5840 0.8001 26.2732 0.7518 23.9970 0.7093 25.3962 0.8285 25.0037 0.6618 24.0773 0.6170 24.2152 0.6471 24.6311 0.5925 24.7964 0.4889 23.8753 0.4623 23.8632 0.6522 25.0461 0.6608 24.1933 0.3869 24.2247 0.3427 23.5287 0.3231 23.9769 0.3203 24.3560 0.3323 23.4017 0.2948 23.3157 0.2676 23.3640 0.2755 23.0366 0.2608 23.0583 0.2596 23.0176 0.2317 22.7306 0.2209 22.5624 0.2065 22.8129 0.2007 22.6476 0.2196 23.0125 0.1771 22.5825 0.1761 22.3791 0.1758 22.8038 0.1941 22.6307 0.1774 22.4825 0.1542 22.1887 0.1525 0.8943 9.53
46  23.1181 2.3195 24.6865 0.5188 23.5497 0.1639 23.0374 0.1166 22.3758 0.1592 22.2565 0.2664 25.8906 1.4226 25.3855 1.3084 25.5571 1.1451 25.1905 1.0726 25.5467 1.0259 24.7483 0.9788 25.6035 0.9219 25.2757 0.8839 24.3623 0.8561 25.8830 0.7581 25.6120 0.7169 25.5459 0.9153 24.1060 0.7542 22.9108 0.6443 23.9551 0.5596 23.5010 0.4970 24.2890 0.4441 23.6190 0.4239 23.4991 0.6061 22.9837 0.5982 23.8095 0.3345 23.4712 0.2881 23.5721 0.2721 23.2396 0.2658 23.5152 0.2784 23.4367 0.2593 23.1426 0.2487 23.3424 0.2538 23.0885 0.2407 22.7848 0.2585 23.0124 0.2473 23.1196 0.2758 23.3266 0.2788 23.3117 0.2594 23.2009 0.2772 22.9213 0.2324 23.2361 0.2302 23.1142 0.2279 22.7714 0.2617 22.9672 0.2527 23.1418 0.2340 22.4658 0.2429 0.4616 3.88
47  25.2083 2.2425 27.0075 1.0561 26.0215 0.5384 24.2701 0.2851 23.2785 0.3104 23.3423 0.5034 28.0458 2.0366 28.6884 2.0014 28.0990 1.9624 26.3873 1.9224 28.5461 1.8781 32.3444 1.8281 26.1602 1.7730 26.8765 1.7277 23.3719 1.6761 27.0548 1.6034 24.3402 1.5395 25.9957 1.7257 25.9619 1.4687 26.6576 1.3968 27.0130 1.4419 25.6705 1.3496 26.1070 1.1743 27.4562 1.1277 24.4484 1.4595 25.4303 1.4726 23.4410 0.9767 25.1327 0.8859 25.2025 0.8460 24.7354 0.8448 23.2561 0.8625 25.4881 0.7787 25.0801 0.7283 24.6560 0.7484 24.8506 0.7037 23.8796 0.7019 23.1768 0.6330 24.9976 0.6025 24.3816 0.5855 23.6071 0.5778 24.2545 0.6188 23.2823 0.5132 23.7531 0.5143 24.2655 0.5107 23.9852 0.5557 23.3342 0.5135 23.2749 0.4545 24.1687 0.4529 0.8885 10.17
48  24.3817 2.7034 27.2622 1.1394 25.4550 0.5014 24.3480 0.3469 24.5011 0.4721 24.2780 0.7407 23.3662 2.3061 26.1598 2.2240 30.4878 2.1425 23.9568 2.0684 24.6196 2.0029 28.8243 1.9003 27.8335 1.7929 27.5302 1.7291 26.4048 1.6587 26.3376 1.5711 27.2737 1.4911 25.0131 1.6592 25.4661 1.4338 25.3692 1.3433 27.5030 1.3345 26.6717 1.3089 25.3639 1.1813 21.9597 1.1172 25.8599 1.4060 27.6968 1.3184 25.6181 0.8685 23.7889 0.8142 25.2271 0.7865 23.6262 0.7894 25.0734 0.8108 24.2709 0.7511 24.7437 0.6948 24.5717 0.6821 24.8634 0.6435 24.8304 0.6689 24.6641 0.6297 24.0280 0.6680 23.3405 0.7113 23.7798 0.6996 24.4343 0.7511 24.8486 0.6525 23.5036 0.6629 24.4462 0.6752 25.3179 0.7476 24.1803 0.7146 24.0255 0.6509 23.5049 0.6570 0.5787 11.64
49  29.4595 1.4975 25.1811 0.3509 23.1011 0.1150 22.4417 0.0690 21.9788 0.0916 21.6734 0.1537 23.9504 1.0689 27.7551 0.9826 25.5211 0.9046 25.3128 0.8437 24.5844 0.8000 24.6862 0.7141 23.9237 0.6335 24.3764 0.6026 24.2876 0.5717 25.2342 0.5334 24.4822 0.4966 24.5234 0.5875 23.7950 0.4757 23.9533 0.4210 23.6780 0.4231 24.2108 0.4249 23.3548 0.3815 23.8864 0.3505 23.4510 0.4546 23.3273 0.3967 23.1410 0.2229 23.4624 0.2073 23.1370 0.1984 23.2539 0.1958 22.8324 0.1967 22.7906 0.1769 22.6082 0.1591 22.5626 0.1539 22.6136 0.1415 22.3231 0.1475 22.6016 0.1362 22.4467 0.1446 22.3009 0.1560 22.2063 0.1520 22.3396 0.1668 22.2962 0.1410 22.0218 0.1436 22.4303 0.1476 22.2278 0.1643 22.3366 0.1518 22.1125 0.1355 22.1351 0.1389 0.5782 6.01
50  24.7182 0.5428 24.2357 0.2195 23.7863 0.1732 22.8539 0.1004 21.9465 0.0895 21.5732 0.1276 24.6638 0.5704 24.1051 0.5748 24.1855 0.5611 25.0937 0.5327 24.5134 0.5133 24.9679 0.4964 24.6248 0.4830 24.7196 0.4750 23.3792 0.4647 24.3746 0.4494 23.9757 0.4396 24.0978 0.5453 24.1776 0.4443 24.3038 0.4240 23.7100 0.4629 23.3651 0.4554 24.0982 0.4035 23.8181 0.3977 22.8325 0.5879 24.0302 0.6154 23.3170 0.3704 22.9352 0.3409 24.0065 0.3318 24.2836 0.3274 23.7973 0.3372 23.4334 0.3143 24.0928 0.2925 23.7207 0.2851 23.0986 0.2608 23.3326 0.2637 22.9005 0.2375 22.9679 0.2475 23.2732 0.2508 22.9460 0.2342 22.9349 0.2461 22.8178 0.2006 22.8963 0.1974 22.6928 0.1876 22.5617 0.1982 22.4251 0.1775 22.1229 0.1570 22.3265 0.1580 1.6195 6.53
51  24.2004 0.5163 23.0626 0.0786 21.3826 0.0312 20.5425 0.0252 20.1609 0.0274 19.9194 0.0364 23.2498 0.3033 23.2531 0.2685 22.9057 0.2392 23.2718 0.2197 23.4964 0.2033 22.8468 0.1723 22.8310 0.1511 22.6542 0.1436 22.5614 0.1354 22.6238 0.1251 22.3466 0.1154 22.5200 0.1405 22.2447 0.1104 21.9981 0.0946 21.9661 0.0976 21.9525 0.1006 22.0291 0.0884 22.0081 0.0796 21.6011 0.0978 21.2847 0.0866 21.3380 0.0527 21.2584 0.0491 21.1935 0.0474 21.1527 0.0465 20.9955 0.0460 20.9069 0.0424 20.8174 0.0394 20.6776 0.0387 20.6674 0.0364 20.6100 0.0372 20.6320 0.0352 20.5889 0.0368 20.5738 0.0389 20.5776 0.0377 20.5315 0.0403 20.4678 0.0359 20.5326 0.0364 20.3923 0.0368 20.4805 0.0389 20.3332 0.0369 20.2856 0.0347 20.3152 0.0353 0.5713 5.05
52  25.1826 1.0825 24.5860 0.3705 23.4491 0.1541 22.4274 0.0761 21.8698 0.0752 21.6102 0.1249 24.9730 0.9288 25.6204 0.9086 25.2987 0.8881 24.9308 0.8636 25.1524 0.8366 22.3701 0.8062 24.6973 0.7722 25.1141 0.7373 25.2646 0.6997 24.5323 0.6552 24.1368 0.6155 25.1077 0.7187 24.2835 0.5655 24.8073 0.5155 24.3433 0.5440 23.7178 0.5166 23.5307 0.4216 24.1611 0.3794 23.4079 0.5392 24.4753 0.5501 23.7873 0.3187 23.8129 0.2842 23.8567 0.2683 23.3591 0.2569 23.9507 0.2669 23.5338 0.2551 23.0630 0.2270 23.0751 0.2130 23.0212 0.2036 23.2088 0.2198 23.1796 0.1987 22.7962 0.2051 22.6758 0.1907 22.4676 0.1595 22.3868 0.1664 22.4346 0.1399 22.1029 0.1380 22.2083 0.1352 22.4053 0.1554 22.1750 0.1450 21.9391 0.1260 21.8266 0.1218 0.9285 7.91
53  28.0003 2.5119 25.2099 1.2060 24.4331 0.4786 24.2565 0.2430 22.7830 0.2038 22.7522 0.3125 26.9156 2.2143 28.9599 2.1922 26.6530 2.1757 28.4556 2.1606 24.7154 2.1262 23.9356 2.0820 27.8314 2.0229 25.8335 1.9623 26.2643 1.8598 26.5689 1.7361 28.4305 1.6339 28.5439 1.7914 26.8043 1.4860 24.8297 1.3592 26.3070 1.3682 24.0267 1.2881 26.3295 1.1509 24.8249 1.0935 22.7527 1.3379 26.9049 1.2852 26.8048 0.8378 24.2722 0.7732 24.9809 0.7510 24.8939 0.7366 25.3565 0.7473 24.9426 0.7024 23.5045 0.6786 24.5190 0.6739 24.3535 0.5925 23.8997 0.5831 23.7499 0.5636 24.9794 0.6421 25.0629 0.6793 24.3350 0.6279 24.6608 0.6018 23.7518 0.4204 23.6482 0.3788 23.9797 0.3794 24.1885 0.4384 24.0716 0.4135 23.2818 0.3739 24.0915 0.3717 0.9879 3.40
54  22.4723 1.3742 23.8172 0.1302 21.8960 0.0393 21.1068 0.0307 20.8000 0.0363 20.6262 0.0550 23.7814 0.4904 24.1339 0.4251 23.9457 0.3395 23.3985 0.3106 23.7875 0.2957 23.5512 0.2812 23.6710 0.2616 23.4612 0.2512 23.0188 0.2396 23.4988 0.2016 23.1732 0.1935 23.1749 0.2723 22.9850 0.2188 22.8151 0.1718 22.5347 0.1373 22.1523 0.1182 22.3147 0.1054 22.1320 0.1003 22.2117 0.1460 22.0549 0.1407 21.9093 0.0756 21.6211 0.0650 21.6319 0.0612 21.5355 0.0596 21.3957 0.0618 21.4256 0.0577 21.3669 0.0554 21.2977 0.0564 21.3162 0.0537 21.3285 0.0571 21.2436 0.0550 21.4489 0.0607 21.3242 0.0607 21.1084 0.0559 21.0486 0.0594 21.1664 0.0510 20.9945 0.0504 21.0634 0.0501 20.9833 0.0561 20.9882 0.0542 20.8696 0.0508 21.0000 0.0525 0.4611 1.04
55  31.3819 3.5814 26.0654 0.9298 24.5049 0.3043 23.6885 0.2137 23.6779 0.2853 23.9454 0.4627 27.0889 2.1400 26.2079 1.9430 25.3686 1.7282 28.7942 1.6599 24.0128 1.6101 24.3839 1.5564 27.0607 1.4853 29.2984 1.4602 27.5738 1.3887 28.7665 1.2476 26.4241 1.2468 25.0248 1.5513 26.5968 1.3019 26.7381 1.0684 25.2978 0.9277 24.9220 0.8673 24.4567 0.7880 23.9833 0.7508 26.2030 1.0062 23.7746 0.9770 23.7324 0.5813 23.7864 0.5081 24.2916 0.4810 24.3685 0.4734 23.3581 0.4890 24.5722 0.4565 23.5864 0.4445 24.5283 0.4493 24.7807 0.4334 24.5205 0.4618 23.7747 0.4467 23.6229 0.4854 23.5525 0.4782 22.7794 0.4490 23.4340 0.4875 23.5148 0.4114 23.8484 0.4058 23.9926 0.4033 23.5787 0.4582 23.2066 0.4444 23.2643 0.4154 23.7587 0.4276 0.4543 1.28
56  25.3499 0.9263 24.5648 0.2930 23.0198 0.0943 22.0140 0.0486 20.9067 0.0408 20.6796 0.0575 23.4980 0.7413 22.9715 0.7271 25.4554 0.7166 24.9992 0.7086 24.7814 0.6985 24.6151 0.6781 24.8467 0.6548 23.8158 0.6280 23.5069 0.5922 24.1461 0.5338 23.9102 0.4846 24.8645 0.5593 24.0411 0.4250 24.0118 0.3725 23.7154 0.3746 23.3287 0.3398 23.8775 0.2795 23.8106 0.2667 23.7104 0.3818 23.2155 0.3551 22.8135 0.1847 22.8959 0.1647 22.8067 0.1591 22.8434 0.1558 22.8853 0.1607 22.5675 0.1492 22.2588 0.1379 22.7321 0.1380 22.4397 0.1292 22.3967 0.1241 22.1127 0.1081 21.8735 0.1180 22.2862 0.1352 22.2432 0.1340 22.1051 0.1376 22.0331 0.1020 21.8723 0.0836 21.5069 0.0726 21.5380 0.0811 21.4478 0.0798 21.4833 0.0723 21.3891 0.0719 1.0193 3.50
57  25.9528 1.1038 25.0946 0.3943 23.7309 0.1961 22.7846 0.0987 22.1958 0.0978 22.0678 0.1581 26.1133 0.9481 26.2036 0.9256 25.9649 0.9055 24.9043 0.8868 25.4576 0.8644 25.2715 0.8408 25.1905 0.8164 25.4245 0.7965 24.7743 0.7673 24.5622 0.7278 23.4772 0.6968 24.2397 0.8261 24.4202 0.6656 24.6262 0.6164 25.4832 0.6444 23.4161 0.6119 24.4696 0.5315 24.2029 0.5044 24.7177 0.6859 24.2903 0.6773 23.0882 0.3997 22.9441 0.3585 24.1080 0.3412 23.6146 0.3285 23.5523 0.3316 23.5456 0.3058 23.5882 0.2874 23.2493 0.2904 23.7020 0.2590 22.5953 0.2496 23.1224 0.2317 23.3319 0.2574 23.0761 0.2624 22.9244 0.2450 22.8161 0.2506 22.5923 0.1803 22.7546 0.1675 22.6122 0.1700 22.6254 0.1945 22.3974 0.1825 22.3912 0.1665 22.2663 0.1701 0.9868 10.71
58  27.0792 2.1714 28.2721 1.0002 25.6856 0.5000 23.5702 0.1895 22.4744 0.1663 22.3941 0.1948 24.8027 1.9531 25.8512 1.8900 25.3854 1.8289 28.0796 1.7752 25.5825 1.7263 28.6788 1.6814 25.0397 1.6452 25.5686 1.6222 24.3715 1.6141 24.4276 1.6007 25.4728 1.6023 24.4818 1.8670 27.6485 1.6613 27.3080 1.5995 24.9488 1.6682 23.4750 1.5985 26.7624 1.4162 26.7249 1.3087 24.3379 1.5719 24.6573 1.5104 24.7041 0.9627 25.2726 0.8402 24.0291 0.7614 25.6362 0.6979 25.0572 0.6762 24.0887 0.6078 24.1634 0.5561 24.1300 0.5509 23.8576 0.5058 24.7284 0.4717 23.6067 0.3901 23.0424 0.3955 23.7711 0.4151 23.5730 0.3992 23.1132 0.4285 23.3226 0.3557 23.6255 0.3474 23.9317 0.3376 23.4891 0.3791 22.9431 0.3723 23.1790 0.3325 23.0535 0.3083 1.3487 1.03
59  22.3934 0.1045 20.7107 0.0238 19.1853 0.0219 18.6326 0.0217 18.3360 0.0218 18.2170 0.0224 21.1003 0.0441 20.9947 0.0414 20.8933 0.0389 20.7939 0.0377 20.6549 0.0346 20.5867 0.0332 20.5936 0.0339 20.5235 0.0326 20.2505 0.0295 19.9057 0.0268 19.8262 0.0264 19.7684 0.0277 19.7502 0.0260 19.6178 0.0253 19.4908 0.0251 19.3675 0.0245 19.2842 0.0239 19.2321 0.0238 19.1915 0.0250 19.1092 0.0250 19.0858 0.0234 19.0325 0.0232 19.0561 0.0232 19.0388 0.0232 19.0211 0.0234 18.9507 0.0232 18.8442 0.0230 18.8312 0.0230 18.7913 0.0228 18.7060 0.0228 18.7215 0.0227 18.6927 0.0228 18.6784 0.0230 18.6334 0.0228 18.6627 0.0229 18.5306 0.0225 18.5438 0.0225 18.4960 0.0225 18.5105 0.0228 18.5266 0.0227 18.4594 0.0226 18.4317 0.0226 0.3260 4.53
60  23.6893 1.0663 24.7532 0.2860 23.0410 0.1021 22.3692 0.0635 21.7415 0.0860 21.7810 0.1453 24.7076 0.8390 24.5475 0.7955 24.7883 0.7499 24.5793 0.7057 24.1697 0.6624 23.1380 0.6288 24.8794 0.5902 24.3801 0.5386 24.1748 0.4976 23.9310 0.4621 24.6451 0.4315 23.5422 0.5098 23.0566 0.3916 23.4123 0.3555 23.5850 0.3858 23.7859 0.3528 23.6205 0.2841 23.1368 0.2807 24.1199 0.4130 23.8414 0.4117 23.3206 0.2204 22.7555 0.1742 22.9617 0.1673 22.6757 0.1677 22.5500 0.1721 22.7379 0.1660 22.9501 0.1567 22.3181 0.1495 22.3282 0.1329 22.4270 0.1342 22.5499 0.1243 22.4530 0.1341 22.3216 0.1421 22.4635 0.1352 22.3344 0.1483 22.3773 0.1244 22.1392 0.1246 22.3461 0.1261 22.1761 0.1479 21.9665 0.1452 22.2903 0.1339 22.2132 0.1330 0.6281 10.98
61  25.9761 0.6828 24.2017 0.2794 23.8349 0.2209 23.2347 0.1374 22.3284 0.1279 21.8702 0.1748 24.9909 0.7238 25.1968 0.7048 23.5091 0.6676 25.1746 0.6459 24.9281 0.6263 23.9450 0.6109 23.5356 0.5980 24.0660 0.5911 23.7900 0.5820 25.4706 0.5652 24.0764 0.5542 23.7129 0.6815 24.8197 0.5615 24.3167 0.5372 22.9333 0.5836 24.5428 0.5735 23.8487 0.5097 23.3933 0.5003 25.6799 0.7201 25.4434 0.7494 23.7007 0.4595 24.1453 0.4224 24.0662 0.4115 24.5709 0.4035 23.8639 0.4158 23.2045 0.3932 23.3783 0.3710 23.5230 0.3654 23.5199 0.3359 23.3364 0.3412 23.2133 0.3119 23.2876 0.3276 23.4069 0.3364 23.2929 0.3227 23.2658 0.3440 23.3138 0.2743 23.2765 0.2572 22.7342 0.2435 22.7660 0.2713 22.8181 0.2562 22.9325 0.2284 22.6156 0.2272 1.5525 9.37
62  23.2249 0.2427 22.3425 0.0455 20.7245 0.0253 20.0490 0.0233 19.7399 0.0246 19.6104 0.0299 22.7463 0.1548 22.8535 0.1414 22.3676 0.1309 22.4909 0.1222 22.2119 0.1084 22.1372 0.0969 22.0071 0.0904 22.0763 0.0849 21.9275 0.0789 21.8996 0.0720 21.7096 0.0672 21.6907 0.0821 21.5260 0.0616 21.4262 0.0554 21.3046 0.0607 21.3195 0.0574 21.2086 0.0488 21.0312 0.0425 20.8636 0.0530 20.8234 0.0557 20.7868 0.0369 20.6836 0.0347 20.6108 0.0342 20.5175 0.0331 20.4555 0.0328 20.4146 0.0315 20.2540 0.0305 20.2589 0.0306 20.2227 0.0295 20.2061 0.0296 20.1563 0.0290 20.1605 0.0302 20.1884 0.0312 20.0276 0.0307 20.0559 0.0322 20.0280 0.0297 20.0600 0.0294 19.9905 0.0292 19.9575 0.0306 19.8828 0.0299 19.8902 0.0288 19.8732 0.0289 0.5421 9.77
63  26.2445 1.9220 25.7464 0.8563 24.7643 0.4540 23.8950 0.2370 23.2093 0.2240 22.3953 0.3457 29.7874 1.7044 28.6006 1.6746 23.3773 1.6481 25.8150 1.6242 23.8262 1.5974 25.9662 1.5650 24.2938 1.5320 27.8017 1.5028 25.8238 1.4623 27.1447 1.3987 26.2364 1.3468 23.9636 1.5321 27.6189 1.2948 23.6859 1.2132 25.2777 1.2532 25.1122 1.1960 25.9661 1.0582 23.4767 1.0244 26.3248 1.3294 27.0190 1.3014 26.1234 0.8292 25.5841 0.7588 24.0909 0.7297 25.1671 0.7105 25.3743 0.7200 24.6158 0.6730 24.4159 0.6275 25.1304 0.6243 24.2387 0.5917 23.9166 0.5792 25.3708 0.5132 24.5611 0.5529 24.6818 0.5972 24.2547 0.5659 23.4043 0.5855 24.6516 0.4614 23.2536 0.4018 23.5928 0.3748 24.3133 0.4322 23.4001 0.4165 23.2965 0.3739 23.9152 0.3797 1.0106 9.11
64  23.0925 2.5328 25.8546 0.9893 25.0941 0.4031 23.7409 0.2346 23.9441 0.3119 23.2111 0.4992 23.4504 2.1443 27.1463 2.0564 23.7012 1.9614 28.1844 1.8671 27.8485 1.7752 26.7959 1.7060 25.0926 1.6380 26.7452 1.5206 26.1548 1.4189 29.8420 1.3512 25.4004 1.2931 25.1672 1.4641 23.7622 1.2168 25.8320 1.1339 26.0465 1.2020 23.6730 1.1312 25.1536 0.9569 25.8634 0.9469 25.4554 1.2985 24.2856 1.2953 24.2281 0.8042 23.8228 0.6450 25.3318 0.5982 24.6998 0.6055 23.1996 0.6221 24.7105 0.5950 25.2007 0.5653 24.3106 0.5410 24.7585 0.4854 24.6177 0.4844 23.6901 0.4471 24.3511 0.4758 23.5706 0.5013 24.2881 0.4789 23.6721 0.5136 24.2049 0.4398 23.6479 0.4414 24.1790 0.4454 23.8628 0.5148 23.4651 0.5056 25.0207 0.4757 23.6444 0.4713 0.6345 7.69
65  24.2372 1.0170 24.8794 0.3203 23.4874 0.1264 22.3419 0.0704 21.9650 0.0937 21.9149 0.1557 23.7585 0.8570 24.5545 0.8238 25.3841 0.7900 25.5571 0.7581 25.1569 0.7265 24.5939 0.6924 25.6064 0.6589 25.2072 0.6296 23.9506 0.6004 24.1425 0.5650 24.2685 0.5230 24.9696 0.6054 25.1232 0.4743 24.2182 0.4333 24.4068 0.4504 23.5605 0.4194 23.2070 0.3499 23.5976 0.3278 23.5647 0.4885 23.0987 0.4858 23.2679 0.2626 23.4026 0.2414 23.0393 0.2352 23.0116 0.2227 22.9823 0.2251 22.6260 0.1900 22.9491 0.1693 22.7148 0.1729 22.7034 0.1597 22.7090 0.1643 22.8482 0.1561 22.5593 0.1667 22.7234 0.1673 22.2378 0.1548 22.5058 0.1638 22.1711 0.1341 22.0532 0.1335 22.1486 0.1341 22.3143 0.1518 22.1797 0.1463 22.0445 0.1359 22.1662 0.1395 0.7386 12.93
66  27.7090 2.1445 25.9596 0.9484 24.5867 0.3187 23.1927 0.1594 22.3990 0.1209 22.1249 0.1716 28.5212 1.8075 29.0854 1.7732 26.6256 1.7579 25.8398 1.7484 28.1611 1.7427 24.5632 1.7321 26.5172 1.6987 30.2570 1.6641 26.5014 1.6009 24.9912 1.5111 26.9071 1.3935 23.9942 1.5125 25.9729 1.2258 24.1180 1.1096 26.0495 1.1004 23.8125 1.0057 24.1225 0.8457 25.3731 0.7797 23.2984 1.0516 24.1973 1.0662 24.4066 0.6239 24.9599 0.5133 24.3114 0.4812 23.6266 0.4764 24.4204 0.4916 24.1401 0.4693 24.5650 0.4407 23.5380 0.4289 24.0116 0.3986 24.5768 0.4213 23.3010 0.3770 24.3140 0.3719 23.4596 0.3811 23.4366 0.3894 23.9053 0.4535 23.5337 0.3799 23.2582 0.3522 23.5864 0.3015 22.6518 0.2779 22.8370 0.2406 22.8370 0.2205 22.8102 0.2295 1.0610 2.19
67  22.5117 1.7195 25.5580 0.7326 24.9784 0.3990 23.8491 0.2089 22.9544 0.1850 22.4870 0.2729 29.3899 1.5028 27.5196 1.4749 26.8416 1.4501 25.6836 1.4275 25.7752 1.4057 25.4928 1.3844 26.1584 1.3592 25.0393 1.3386 26.2669 1.3077 24.1204 1.2606 26.8286 1.2163 26.8507 1.3907 23.0528 1.1667 25.4924 1.0978 26.0017 1.1394 24.7489 1.0855 25.5929 0.9499 25.5560 0.9022 24.4271 1.1992 25.0326 1.2256 23.9013 0.7809 24.2802 0.6808 24.4088 0.6357 25.1841 0.6206 24.5294 0.6338 23.7890 0.5975 24.7233 0.5599 23.5992 0.5436 23.7315 0.4974 23.7417 0.5087 24.2725 0.4824 24.1079 0.4973 24.3822 0.4829 23.9063 0.4616 23.8849 0.5146 23.0499 0.4328 23.3997 0.4143 23.4591 0.3962 23.4465 0.4013 24.0266 0.3406 22.8713 0.3044 23.5134 0.3156 1.0748 8.59
68  21.4428 4.5047 28.8387 1.4272 24.6193 0.5361 24.3558 0.3469 23.9965 0.4507 22.4933 0.7037 22.9954 2.8127 24.7979 2.6936 27.6953 2.5553 28.8467 2.2804 26.9518 2.1479 27.0297 2.0985 29.4275 2.0530 23.1722 1.9967 29.5848 1.9310 24.8331 1.8962 28.6922 1.7534 25.5411 1.9102 26.1544 1.7595 23.2261 1.8030 25.4904 1.7977 25.6681 1.5024 23.3111 1.1604 25.9979 1.1159 23.0543 1.4935 25.9145 1.5051 26.3689 0.9959 24.9730 0.8718 24.3590 0.8075 23.1599 0.7626 26.8668 0.7674 23.4680 0.7317 24.7318 0.6996 24.4701 0.6795 24.0695 0.6494 24.1660 0.6816 25.1684 0.6516 24.1343 0.7147 25.2117 0.7621 23.5668 0.7622 23.5250 0.7803 24.6123 0.6347 24.8943 0.6275 24.5095 0.6363 24.3200 0.7083 24.8494 0.6785 23.5574 0.6275 24.0924 0.6382 0.4996 0.65
69  23.3036 2.3989 27.3751 1.0880 24.7049 0.3334 23.6124 0.1655 22.3971 0.1258 22.1746 0.1833 31.0291 2.0159 28.4374 1.9944 23.7143 1.9861 24.8289 1.9846 27.6563 1.9833 30.4178 1.9529 23.9919 1.9076 27.6425 1.8450 28.3921 1.7602 26.5690 1.6129 25.6240 1.4680 25.0035 1.5828 25.8895 1.2833 23.9390 1.1451 25.5016 1.1269 27.0018 1.0311 24.2366 0.8685 24.5077 0.8248 25.0814 1.1100 24.8389 1.0561 23.8110 0.5995 24.7729 0.5274 23.4285 0.5156 24.7505 0.5073 24.6257 0.5272 24.4063 0.4970 24.0185 0.4638 23.3659 0.4592 23.8108 0.4410 23.6198 0.4326 23.6433 0.3714 23.4627 0.3935 23.2807 0.4445 24.2708 0.4653 22.9636 0.4973 23.6808 0.3819 23.1212 0.3174 22.3393 0.2565 22.7562 0.2694 22.6546 0.2628 22.5051 0.2440 23.2378 0.2418 1.0316 1.57
